ws,wd,WT1,WT2,WT3,WT4,WT5,WT6,WT7,WT8,WT9
7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,30.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
7.0,33.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0
7.0,36.0,0.0,-3.75,-3.75,0.0,-3.75,-3.75,0.0,0.0,0.0
7.0,39.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,0.0,0.0
7.0,42.0,0.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0,0.0,0.0
7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,48.0,0.0,13.125,13.125,0.0,13.125,13.125,0.0,0.0,0.0
7.0,51.0,0.0,9.375,9.375,0.0,9.375,9.375,0.0,0.0,0.0
7.0,54.0,0.0,3.75,3.75,0.0,3.75,3.75,0.0,0.0,0.0
7.0,57.0,0.0,0.0,-0.9375,0.0,0.0,-0.9375,0.0,0.0,0.0
7.0,60.0,0.0,0.0,-7.5,0.0,0.0,-7.5,0.0,0.0,0.0
7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,66.0,0.0,0.0,9.375,0.0,0.0,9.375,0.0,0.0,0.0
7.0,69.0,0.0,0.0,4.6875,0.0,0.0,4.6875,0.0,0.0,0.0
7.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,75.0,0.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375
7.0,78.0,0.0,-4.6875,-4.6875,0.0,-4.6875,-4.6875,0.0,-4.6875,-4.6875
7.0,81.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,-9.375,-9.375
7.0,84.0,0.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0,-13.125,-13.125
7.0,87.0,0.0,-15.0,-14.0625,0.0,-15.0,-14.0625,0.0,-15.0,-14.0625
7.0,90.0,0.0,0.0,-13.125,0.0,0.0,-13.125,0.0,0.0,-13.125
7.0,93.0,0.0,15.0,14.0625,0.0,15.0,14.0625,0.0,15.0,14.0625
7.0,96.0,0.0,13.125,13.125,0.0,13.125,13.125,0.0,13.125,13.125
7.0,99.0,0.0,9.375,9.375,0.0,9.375,9.375,0.0,9.375,9.375
7.0,102.0,0.0,4.6875,4.6875,0.0,4.6875,4.6875,0.0,4.6875,4.6875
7.0,105.0,0.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0,0.9375,0.9375
7.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,111.0,0.0,0.0,0.0,0.0,0.0,-4.6875,0.0,0.0,-4.6875
7.0,114.0,0.0,0.0,0.0,0.0,0.0,-9.375,0.0,0.0,-9.375
7.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,120.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5
7.0,123.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.9375
7.0,126.0,0.0,0.0,0.0,0.0,-3.75,-3.75,0.0,-3.75,-3.75
7.0,129.0,0.0,0.0,0.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375
7.0,132.0,0.0,0.0,0.0,0.0,-13.125,-13.125,0.0,-13.125,-13.125
7.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,138.0,0.0,0.0,0.0,0.0,13.125,13.125,0.0,13.125,13.125
7.0,141.0,0.0,0.0,0.0,0.0,9.375,9.375,0.0,9.375,9.375
7.0,144.0,0.0,0.0,0.0,0.0,3.75,3.75,0.0,3.75,3.75
7.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9375,-0.9375
7.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-7.5
7.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,9.375
7.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,4.6875
7.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,165.0,0.0,0.0,0.0,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375
7.0,168.0,0.0,0.0,0.0,-4.6875,-4.6875,-4.6875,-4.6875,-4.6875,-4.6875
7.0,171.0,0.0,0.0,0.0,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
7.0,174.0,0.0,0.0,0.0,-13.125,-13.125,-13.125,-13.125,-13.125,-13.125
7.0,177.0,0.0,0.0,0.0,-15.0,-15.0,-15.0,-14.0625,-14.0625,-14.0625
7.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.125,-13.125,-13.125
7.0,183.0,0.0,0.0,0.0,15.0,15.0,15.0,14.0625,14.0625,14.0625
7.0,186.0,0.0,0.0,0.0,13.125,13.125,13.125,13.125,13.125,13.125
7.0,189.0,0.0,0.0,0.0,9.375,9.375,9.375,9.375,9.375,9.375
7.0,192.0,0.0,0.0,0.0,4.6875,4.6875,4.6875,4.6875,4.6875,4.6875
7.0,195.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
7.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6875,-4.6875,0.0
7.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.375,-9.375,0.0
7.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0
7.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0
7.0,216.0,0.0,0.0,0.0,-3.75,-3.75,0.0,-3.75,-3.75,0.0
7.0,219.0,0.0,0.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0
7.0,222.0,0.0,0.0,0.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0
7.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,228.0,0.0,0.0,0.0,13.125,13.125,0.0,13.125,13.125,0.0
7.0,231.0,0.0,0.0,0.0,9.375,9.375,0.0,9.375,9.375,0.0
7.0,234.0,0.0,0.0,0.0,3.75,3.75,0.0,3.75,3.75,0.0
7.0,237.0,0.0,0.0,0.0,-0.9375,0.0,0.0,-0.9375,0.0,0.0
7.0,240.0,0.0,0.0,0.0,-7.5,0.0,0.0,-7.5,0.0,0.0
7.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,246.0,0.0,0.0,0.0,9.375,0.0,0.0,9.375,0.0,0.0
7.0,249.0,0.0,0.0,0.0,4.6875,0.0,0.0,4.6875,0.0,0.0
7.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,255.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375,0.0
7.0,258.0,-4.6875,-4.6875,0.0,-4.6875,-4.6875,0.0,-4.6875,-4.6875,0.0
7.0,261.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0
7.0,264.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0
7.0,267.0,-14.0625,-15.0,0.0,-14.0625,-15.0,0.0,-14.0625,-15.0,0.0
7.0,270.0,-13.125,0.0,0.0,-13.125,0.0,0.0,-13.125,0.0,0.0
7.0,273.0,14.0625,15.0,0.0,14.0625,15.0,0.0,14.0625,15.0,0.0
7.0,276.0,13.125,13.125,0.0,13.125,13.125,0.0,13.125,13.125,0.0
7.0,279.0,9.375,9.375,0.0,9.375,9.375,0.0,9.375,9.375,0.0
7.0,282.0,4.6875,4.6875,0.0,4.6875,4.6875,0.0,4.6875,4.6875,0.0
7.0,285.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0
7.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,291.0,-4.6875,0.0,0.0,-4.6875,0.0,0.0,0.0,0.0,0.0
7.0,294.0,-9.375,0.0,0.0,-9.375,0.0,0.0,0.0,0.0,0.0
7.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,300.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
7.0,303.0,0.9375,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
7.0,306.0,-3.75,-3.75,0.0,-3.75,-3.75,0.0,0.0,0.0,0.0
7.0,309.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,0.0,0.0,0.0
7.0,312.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0,0.0,0.0,0.0
7.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,318.0,13.125,13.125,0.0,13.125,13.125,0.0,0.0,0.0,0.0
7.0,321.0,9.375,9.375,0.0,9.375,9.375,0.0,0.0,0.0,0.0
7.0,324.0,3.75,3.75,0.0,3.75,3.75,0.0,0.0,0.0,0.0
7.0,327.0,-0.9375,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,330.0,-7.5,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,336.0,9.375,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,339.0,4.6875,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,345.0,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375,0.0,0.0,0.0
7.0,348.0,-4.6875,-4.6875,-4.6875,-4.6875,-4.6875,-4.6875,0.0,0.0,0.0
7.0,351.0,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375,0.0,0.0,0.0
7.0,354.0,-13.125,-13.125,-13.125,-13.125,-13.125,-13.125,0.0,0.0,0.0
7.0,357.0,-14.0625,-14.0625,-14.0625,-15.0,-15.0,-15.0,0.0,0.0,0.0
8.0,0.0,-14.0625,-14.0625,-14.0625,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3.0,15.0,15.0,15.0,15.9375,15.9375,15.9375,0.0,0.0,0.0
8.0,6.0,13.125,13.125,13.125,13.125,13.125,13.125,0.0,0.0,0.0
8.0,9.0,9.375,9.375,9.375,9.375,9.375,9.375,0.0,0.0,0.0
8.0,12.0,5.625,5.625,5.625,5.625,5.625,5.625,0.0,0.0,0.0
8.0,15.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,0.0,0.0
8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,21.0,0.0,-4.6875,-4.6875,0.0,0.0,0.0,0.0,0.0,0.0
8.0,24.0,0.0,-9.375,-9.375,0.0,0.0,0.0,0.0,0.0,0.0
8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,30.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
8.0,33.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0
8.0,36.0,0.0,-3.75,-3.75,0.0,-4.6875,-4.6875,0.0,0.0,0.0
8.0,39.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,0.0,0.0
8.0,42.0,0.0,-13.125,-14.0625,0.0,-13.125,-13.125,0.0,0.0,0.0
8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,48.0,0.0,13.125,14.0625,0.0,13.125,13.125,0.0,0.0,0.0
8.0,51.0,0.0,9.375,9.375,0.0,9.375,9.375,0.0,0.0,0.0
8.0,54.0,0.0,4.6875,3.75,0.0,4.6875,3.75,0.0,0.0,0.0
8.0,57.0,0.0,0.0,-0.9375,0.0,0.0,-0.9375,0.0,0.0,0.0
8.0,60.0,0.0,0.0,-7.5,0.0,0.0,-7.5,0.0,0.0,0.0
8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,66.0,0.0,0.0,9.375,0.0,0.0,9.375,0.0,0.0,0.0
8.0,69.0,0.0,0.0,4.6875,0.0,0.0,4.6875,0.0,0.0,0.0
8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,75.0,0.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375
8.0,78.0,0.0,-5.625,-5.625,0.0,-5.625,-5.625,0.0,-5.625,-5.625
8.0,81.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,-9.375,-9.375
8.0,84.0,0.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0,-13.125,-13.125
8.0,87.0,0.0,-15.9375,-15.0,0.0,-15.9375,-15.0,0.0,-15.9375,-15.0
8.0,90.0,0.0,0.0,-14.0625,0.0,0.0,-14.0625,0.0,0.0,-14.0625
8.0,93.0,0.0,15.9375,15.0,0.0,15.9375,15.0,0.0,15.9375,15.0
8.0,96.0,0.0,13.125,13.125,0.0,13.125,13.125,0.0,13.125,13.125
8.0,99.0,0.0,9.375,9.375,0.0,9.375,9.375,0.0,9.375,9.375
8.0,102.0,0.0,5.625,5.625,0.0,5.625,5.625,0.0,5.625,5.625
8.0,105.0,0.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0,0.9375,0.9375
8.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,111.0,0.0,0.0,0.0,0.0,0.0,-4.6875,0.0,0.0,-4.6875
8.0,114.0,0.0,0.0,0.0,0.0,0.0,-9.375,0.0,0.0,-9.375
8.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,120.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5
8.0,123.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.9375
8.0,126.0,0.0,0.0,0.0,0.0,-4.6875,-3.75,0.0,-4.6875,-3.75
8.0,129.0,0.0,0.0,0.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375
8.0,132.0,0.0,0.0,0.0,0.0,-13.125,-13.125,0.0,-13.125,-14.0625
8.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,138.0,0.0,0.0,0.0,0.0,13.125,13.125,0.0,13.125,14.0625
8.0,141.0,0.0,0.0,0.0,0.0,9.375,9.375,0.0,9.375,9.375
8.0,144.0,0.0,0.0,0.0,0.0,4.6875,4.6875,0.0,3.75,3.75
8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9375,-0.9375
8.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-7.5
8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,9.375
8.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,4.6875
8.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,165.0,0.0,0.0,0.0,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375
8.0,168.0,0.0,0.0,0.0,-5.625,-5.625,-5.625,-5.625,-5.625,-5.625
8.0,171.0,0.0,0.0,0.0,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
8.0,174.0,0.0,0.0,0.0,-13.125,-13.125,-13.125,-13.125,-13.125,-13.125
8.0,177.0,0.0,0.0,0.0,-15.9375,-15.9375,-15.9375,-15.0,-15.0,-15.0
8.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0625,-14.0625,-14.0625
8.0,183.0,0.0,0.0,0.0,15.9375,15.9375,15.9375,15.0,15.0,15.0
8.0,186.0,0.0,0.0,0.0,13.125,13.125,13.125,13.125,13.125,13.125
8.0,189.0,0.0,0.0,0.0,9.375,9.375,9.375,9.375,9.375,9.375
8.0,192.0,0.0,0.0,0.0,5.625,5.625,5.625,5.625,5.625,5.625
8.0,195.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
8.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6875,-4.6875,0.0
8.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.375,-9.375,0.0
8.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0
8.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0
8.0,216.0,0.0,0.0,0.0,-4.6875,-4.6875,0.0,-3.75,-3.75,0.0
8.0,219.0,0.0,0.0,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0
8.0,222.0,0.0,0.0,0.0,-13.125,-13.125,0.0,-14.0625,-13.125,0.0
8.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,228.0,0.0,0.0,0.0,13.125,13.125,0.0,14.0625,13.125,0.0
8.0,231.0,0.0,0.0,0.0,9.375,9.375,0.0,9.375,9.375,0.0
8.0,234.0,0.0,0.0,0.0,3.75,4.6875,0.0,3.75,4.6875,0.0
8.0,237.0,0.0,0.0,0.0,-0.9375,0.0,0.0,-0.9375,0.0,0.0
8.0,240.0,0.0,0.0,0.0,-7.5,0.0,0.0,-7.5,0.0,0.0
8.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,246.0,0.0,0.0,0.0,9.375,0.0,0.0,9.375,0.0,0.0
8.0,249.0,0.0,0.0,0.0,4.6875,0.0,0.0,4.6875,0.0,0.0
8.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,255.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375,0.0,-0.9375,-0.9375,0.0
8.0,258.0,-5.625,-5.625,0.0,-5.625,-5.625,0.0,-5.625,-5.625,0.0
8.0,261.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0
8.0,264.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0,-13.125,-13.125,0.0
8.0,267.0,-15.0,-15.9375,0.0,-15.0,-15.9375,0.0,-15.0,-15.9375,0.0
8.0,270.0,-14.0625,0.0,0.0,-14.0625,0.0,0.0,-14.0625,0.0,0.0
8.0,273.0,15.0,15.9375,0.0,15.0,15.9375,0.0,15.0,15.9375,0.0
8.0,276.0,13.125,13.125,0.0,13.125,13.125,0.0,13.125,13.125,0.0
8.0,279.0,9.375,9.375,0.0,9.375,9.375,0.0,9.375,9.375,0.0
8.0,282.0,5.625,5.625,0.0,5.625,5.625,0.0,5.625,5.625,0.0
8.0,285.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0
8.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,291.0,-4.6875,0.0,0.0,-4.6875,0.0,0.0,0.0,0.0,0.0
8.0,294.0,-9.375,0.0,0.0,-9.375,0.0,0.0,0.0,0.0,0.0
8.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,300.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
8.0,303.0,0.9375,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
8.0,306.0,-3.75,-4.6875,0.0,-3.75,-4.6875,0.0,0.0,0.0,0.0
8.0,309.0,-9.375,-9.375,0.0,-9.375,-9.375,0.0,0.0,0.0,0.0
8.0,312.0,-14.0625,-13.125,0.0,-13.125,-13.125,0.0,0.0,0.0,0.0
8.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,318.0,14.0625,13.125,0.0,13.125,13.125,0.0,0.0,0.0,0.0
8.0,321.0,9.375,9.375,0.0,9.375,9.375,0.0,0.0,0.0,0.0
8.0,324.0,3.75,3.75,0.0,4.6875,4.6875,0.0,0.0,0.0,0.0
8.0,327.0,-0.9375,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,330.0,-7.5,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,336.0,9.375,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,339.0,4.6875,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,345.0,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375,-0.9375,0.0,0.0,0.0
8.0,348.0,-5.625,-5.625,-5.625,-5.625,-5.625,-5.625,0.0,0.0,0.0
8.0,351.0,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375,0.0,0.0,0.0
8.0,354.0,-13.125,-13.125,-13.125,-13.125,-13.125,-13.125,0.0,0.0,0.0
8.0,357.0,-15.0,-15.0,-15.0,-15.9375,-15.9375,-15.9375,0.0,0.0,0.0
9.0,0.0,12.1875,12.1875,-12.1875,-15.0,15.0,-15.0,0.0,0.0,0.0
9.0,3.0,15.0,15.0,15.0,15.9375,15.9375,15.9375,0.0,0.0,0.0
9.0,6.0,12.1875,12.1875,12.1875,15.0,15.0,15.0,0.0,0.0,0.0
9.0,9.0,9.375,9.375,9.375,10.3125,10.3125,10.3125,0.0,0.0,0.0
9.0,12.0,5.625,5.625,5.625,5.625,5.625,5.625,0.0,0.0,0.0
9.0,15.0,1.875,1.875,1.875,1.875,1.875,1.875,0.0,0.0,0.0
9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,21.0,0.0,-5.625,-5.625,0.0,0.0,0.0,0.0,0.0,0.0
9.0,24.0,0.0,-10.3125,-10.3125,0.0,0.0,0.0,0.0,0.0,0.0
9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,30.0,0.0,8.4375,8.4375,0.0,0.0,0.0,0.0,0.0,0.0
9.0,33.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0
9.0,36.0,0.0,-4.6875,-4.6875,0.0,-4.6875,-4.6875,0.0,0.0,0.0
9.0,39.0,0.0,-9.375,-9.375,0.0,-10.3125,-9.375,0.0,0.0,0.0
9.0,42.0,0.0,-13.125,-13.125,0.0,-15.0,-13.125,0.0,0.0,0.0
9.0,45.0,0.0,0.0,-13.125,0.0,13.125,0.0,0.0,0.0,0.0
9.0,48.0,0.0,13.125,13.125,0.0,15.0,13.125,0.0,0.0,0.0
9.0,51.0,0.0,9.375,9.375,0.0,10.3125,9.375,0.0,0.0,0.0
9.0,54.0,0.0,4.6875,4.6875,0.0,4.6875,4.6875,0.0,0.0,0.0
9.0,57.0,0.0,0.0,-0.9375,0.0,0.0,-0.9375,0.0,0.0,0.0
9.0,60.0,0.0,0.0,-8.4375,0.0,0.0,-8.4375,0.0,0.0,0.0
9.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,66.0,0.0,0.0,10.3125,0.0,0.0,10.3125,0.0,0.0,0.0
9.0,69.0,0.0,0.0,5.625,0.0,0.0,5.625,0.0,0.0,0.0
9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,75.0,0.0,-1.875,-1.875,0.0,-1.875,-1.875,0.0,-1.875,-1.875
9.0,78.0,0.0,-5.625,-5.625,0.0,-5.625,-5.625,0.0,-5.625,-5.625
9.0,81.0,0.0,-10.3125,-9.375,0.0,-10.3125,-9.375,0.0,-10.3125,-9.375
9.0,84.0,0.0,-15.0,-12.1875,0.0,-15.0,-12.1875,0.0,-15.0,-12.1875
9.0,87.0,0.0,-15.9375,-15.0,0.0,-15.9375,-15.0,0.0,-15.9375,-15.0
9.0,90.0,0.0,-15.0,-12.1875,0.0,-15.0,-12.1875,0.0,-15.0,-12.1875
9.0,93.0,0.0,15.9375,15.0,0.0,15.9375,15.0,0.0,15.9375,15.0
9.0,96.0,0.0,15.0,12.1875,0.0,15.0,12.1875,0.0,15.0,12.1875
9.0,99.0,0.0,10.3125,9.375,0.0,10.3125,9.375,0.0,10.3125,9.375
9.0,102.0,0.0,5.625,5.625,0.0,5.625,5.625,0.0,5.625,5.625
9.0,105.0,0.0,1.875,1.875,0.0,1.875,1.875,0.0,1.875,1.875
9.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,111.0,0.0,0.0,0.0,0.0,0.0,-5.625,0.0,0.0,-5.625
9.0,114.0,0.0,0.0,0.0,0.0,0.0,-10.3125,0.0,0.0,-10.3125
9.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,120.0,0.0,0.0,0.0,0.0,0.0,8.4375,0.0,0.0,8.4375
9.0,123.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.9375
9.0,126.0,0.0,0.0,0.0,0.0,-4.6875,-4.6875,0.0,-4.6875,-4.6875
9.0,129.0,0.0,0.0,0.0,0.0,-10.3125,-9.375,0.0,-9.375,-9.375
9.0,132.0,0.0,0.0,0.0,0.0,-15.0,-13.125,0.0,-13.125,-13.125
9.0,135.0,0.0,0.0,0.0,0.0,-13.125,0.0,0.0,0.0,-13.125
9.0,138.0,0.0,0.0,0.0,0.0,15.0,13.125,0.0,13.125,13.125
9.0,141.0,0.0,0.0,0.0,0.0,10.3125,9.375,0.0,9.375,9.375
9.0,144.0,0.0,0.0,0.0,0.0,4.6875,4.6875,0.0,4.6875,4.6875
9.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9375,-0.9375
9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4375,-8.4375
9.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3125,10.3125
9.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,5.625
9.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,165.0,0.0,0.0,0.0,-1.875,-1.875,-1.875,-1.875,-1.875,-1.875
9.0,168.0,0.0,0.0,0.0,-5.625,-5.625,-5.625,-5.625,-5.625,-5.625
9.0,171.0,0.0,0.0,0.0,-10.3125,-10.3125,-10.3125,-9.375,-9.375,-9.375
9.0,174.0,0.0,0.0,0.0,-15.0,-15.0,-15.0,-12.1875,-12.1875,-12.1875
9.0,177.0,0.0,0.0,0.0,-15.9375,-15.9375,-15.9375,-15.0,-15.0,-15.0
9.0,180.0,0.0,0.0,0.0,-15.0,-15.0,-15.0,-12.1875,-12.1875,-12.1875
9.0,183.0,0.0,0.0,0.0,15.9375,15.9375,15.9375,15.0,15.0,15.0
9.0,186.0,0.0,0.0,0.0,15.0,15.0,15.0,12.1875,12.1875,12.1875
9.0,189.0,0.0,0.0,0.0,10.3125,10.3125,10.3125,9.375,9.375,9.375
9.0,192.0,0.0,0.0,0.0,5.625,5.625,5.625,5.625,5.625,5.625
